title,url,brand,main_image,sku,description,gtin13,model,currency,price,availableDeliveryMethod,primary_category,sub_category_1,sub_category_2,images,specifications,directions,ingredients,avg_rating,reviews_count,uniq_id,scraped_at
Purple Reign Bouquet - Fresh Cut - 15 Stems,https://www.walmart.com/ip/Purple-Reign-Bouquet-Fresh-Cut-15-Stems/461259971,Bloomingmore,https://i5.walmartimages.com/asr/79e792d6-0a6f-4da1-9541-104e3fd61b74.8c621334a4d1be6edded0cfd3abff537.png,461259971,"<p>This fresh and lovely Purple Reign Bouquet offers a stunning array of vibrant colors as well as unique décor making it the perfect gift for any occasion.  You can also use this beautiful bouquet to add a touch of color to any rustic event</p><p>Due to differences in monitor resolution, color intensity may vary from actual items. Slight shade variations from actual picture may occur, as these products are natural.</p><p>Prices are based on availability and are subject to change due to weather and market conditions.</p><p>These flowers are shipped fresh from the farm. They may have guard petals. Please remove the guard petals before arranging flowers.</p><p></p><h2>Flower Care and Conditioning:</h2><p></p><p>Before your flowers ship, they are prepared for their journey with proper hydration methods. If your flowers appear sleepy and thirsty after their journey, this is normal.</p><p>Our products are covered by the Freshness Satisfaction Guarantee. We are here to help Monday to Friday, 9:00 am to 5:00 pm EST (Eastern Standard Time) by telephone at (866) 436-0030 or via email   customerservice@bloomingmore.com.</p><p>Cancellations must be received &amp; confirmed at least 1 business before your delivery date. Refunds will not be given for cancellations less than the above-mentioned time frame or if the product has already shipped. If, for any reason, you are not completely satisfied with the product delivered, please notify us upon receipt of your products to assist you in resolving your concerns. Depending on the product issue, we will provide a possible replacement or refund for defective products. Unfortunately, we do not accept returns for any reason on floral products as they are perishable.</p><p>Due to the nature of certain specialty items, time constraints may affect any possible replacement. These are special order items and take time to process; therefore 24-hour replacement may not be available.</p><p>Requests for replacements and pictures must be received prior to 2:00 pm EST in order to process a possible replacement that same day. Digital images will be required for any replacement or refund and must be received within 48 hours after receiving the product.</p><p>Refunds will not be given for circumstances resulting from negligence, weather, holiday schedules, incorrect delivery date chosen, or incorrect address provided.</p><p>Signature is required for all floral products. Someone must be available to sign for the boxes or contact the carrier directly for any changes in delivery. Please note that any change may affect or delay your delivery.</p>",842324123344,,USD,52.98,OnSitePickup,Food,Food Gifts,Flowers,https://i5.walmartimages.com/asr/79e792d6-0a6f-4da1-9541-104e3fd61b74.8c621334a4d1be6edded0cfd3abff537.png ~ https://i5.walmartimages.com/asr/e71053b8-6970-416a-b2ce-d13e47bc1ca6.0ffe029eaa808d84160e4326d860215e.png,"[{'name': 'Brand', 'value': 'Bloomingmore'}, {'name': 'Color', 'value': 'Multicolor'}, {'name': 'Size', 'value': '15 Stems'}]",,,5,1,6e8cdc2a-92fc-52e8-afe2-38ad7c5f1f60,16/11/2022 23:29:59
Mrs. Meyer's Clean Day Fabric Softener - Lavender - 32 oz - 2 pk,https://www.walmart.com/ip/Mrs-Meyer-s-Clean-Day-Fabric-Softener-Lavender-32-oz-2-pk/314397868,Mrs. Meyer's Clean Day,https://i5.walmartimages.com/asr/e8ad0de6-b771-47d9-b8c6-1cab4f2d8f48_1.82ce8abc4b918a52142ee3a042810be3.jpeg,314397868,Mrs. Meyer's Clean Day Fabric Softener - Lavender - 32 oz - 2 pk,885376738135,UK-035B,USD,28.14,OnSitePickup,Household Essentials,Laundry,Fabric Softener,https://i5.walmartimages.com/asr/be9f52ab-d55d-4d5c-a002-efb855c72e73.5dd66a995e80894872094effeb5b17b4.jpeg ~ https://i5.walmartimages.com/asr/e8ad0de6-b771-47d9-b8c6-1cab4f2d8f48_1.82ce8abc4b918a52142ee3a042810be3.jpeg,"[{'name': 'Brand', 'value': ""Mrs. Meyer's Clean Day""}, {'name': 'Manufacturer', 'value': ""Mrs. Meyer'S""}, {'name': 'Assembled Product Weight', 'value': '4.8 oz'}, {'name': 'Manufacturer Part Number', 'value': 'UK-035B'}]",,,,,541d5c59-bab6-52d5-8c2d-f3088d1b15a9,16/11/2022 23:30:00
"Unbleached Parchment Paper - 205-Square Foot Roll Non-Stick Baking Pan Liner, with Built-In Paper Cutter In Box, for Temperatures Up To 450-F, Bakery, Kitchen Cooking Use, Brown, 15 inches x 164 Feet",https://www.walmart.com/ip/Unbleached-Parchment-Paper-205-Square-Foot-Roll-Non-Stick-Baking-Pan-Liner-Built-In-Cutter-In-Box-Temperatures-Up-To-450-F-Bakery-Kitchen-Cooking-Use/119973010,Juvale,https://i5.walmartimages.com/asr/250c7dbc-45ae-4568-b8c4-b8f6898f0b6f.717faecc03b84af8901b275aea32cb1f.jpeg,119973010,"<h4>Item Description</h4><p>It's 205 square feet of unbleached parchment paper at a value price! This is a must-have item for all lovers of baking. Use it to line cake trays, cookie pans, and baking pans, to wrap fish and other dishes that are cooked en papillote, and to cover countertops during messy tasks to make cleanup easy. This roll baking parchment can withstand temperatures up to 450 degrees Fahrenheit. Parchment paper measures 15 inches wide with a total length of 164 feet.</p>",843128177281,,USD,14.99,OnSitePickup,Home,Kitchen & Dining,Bakeware,https://i5.walmartimages.com/asr/a5645667-42f0-45c5-b966-5d5cb9d46e1a.bc2d149fe1a27219630d307ec72815d9.jpeg ~ https://i5.walmartimages.com/asr/d4714623-0947-44f9-9c9b-4f50ccca5222.258b4df3382479ebda0a0f610a7fc775.jpeg ~ https://i5.walmartimages.com/asr/250c7dbc-45ae-4568-b8c4-b8f6898f0b6f.717faecc03b84af8901b275aea32cb1f.jpeg ~ https://i5.walmartimages.com/asr/001e8815-1d36-4bf3-b200-f02f00b65fe6.48e74af579e7956a337f0045ce01e38e.jpeg ~ https://i5.walmartimages.com/asr/0bfa72bb-0a0a-4f1a-b01a-2db6efac06d4.8821c961027a5d35e0f8a12efe564425.jpeg ~ https://i5.walmartimages.com/asr/24bfa1de-7422-40a3-8ae3-d988904809a5.ac0356f1a6b8a256fe483de138628a7c.jpeg,"[{'name': 'Brand', 'value': 'Juvale'}, {'name': 'Manufacturer Part Number', 'value': '2643564'}, {'name': 'Manufacturer', 'value': 'Juvo Plus'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '15.67 x 2.76 x 2.44 Inches'}]",,,3.7,3,e3d41c86-3ecf-5ed1-99b5-cd875506a912,16/11/2022 23:30:01
"Gerber Baby Cereal, 2nd Foods, Probiotic Oatmeal Peach Apple, 8 OZ (Pack of 4)",https://www.walmart.com/ip/Gerber-Baby-Cereal-2nd-Foods-Probiotic-Oatmeal-Peach-Apple-8-OZ-Pack-of-4/1079006156,Gerber,https://i5.walmartimages.com/asr/894ed254-9edf-42f1-a7d9-4e0a224259d6.0bf4a6ed47f115e58f6014b801b61077.jpeg,1079006156,"Gerber Cereal for Baby Power Blend Probiotic Cereal, Oatmeal Lentil Peach & Apple, 8-Ounce Canister: Gerbers first infant cereal made with a combination of whole grain gluten free oats, legumes and fruit to encourage baby’s love of nutritious foods. Nourish Little Tummies: Getting enough vitamins C, E, and Zinc, along with probiotics daily helps support your baby's developing immune system. Every serving has probiotics B. Lactis to support digestive health and a balanced microbiome when eaten on a regular basis. Supports Development: Just two servings of Gerber Infant Cereal meet baby's daily iron needs to support brain development and learning ability. That's why we're the #1 pediatrician recommended brand for infant cereals among pediatricians who recommend infant cereals. Expand Baby’s Taste Buds: Exposes baby to a variety of tastes and ingredient combinations to encourage baby's love of nutritious food. Your baby may be ready for this cereal if they: sit independently; pick up and hold small objects in hands; reach for food or spoon when hungry; use upper lip to help clear food off spoon.",665609433798,,USD,26.94,OnSitePickup,Baby,Feeding,Baby Food,https://i5.walmartimages.com/asr/b2fb72b6-f6b9-4f3f-a4bb-5ab28f702688.7626354feeafefab340792efaa7c02cc.jpeg ~ https://i5.walmartimages.com/asr/ef0057d0-788a-4c11-93d1-5688003b96df.1d6cb35f4d4dc3674ac92342a9dda731.jpeg ~ https://i5.walmartimages.com/asr/b5d2e0f7-da89-4f2b-abee-c891a522efa9.89a43f95fea6bfab262170d9f9816193.jpeg ~ https://i5.walmartimages.com/asr/894ed254-9edf-42f1-a7d9-4e0a224259d6.0bf4a6ed47f115e58f6014b801b61077.jpeg ~ https://i5.walmartimages.com/asr/17640fb8-9ebb-43b0-9419-d88f2c601a89.db82317df95fa15c68b43b0028d6fbcb.jpeg,"[{'name': 'Brand', 'value': 'Gerber'}, {'name': 'Manufacturer', 'value': 'Gerber'}]",,,,,a95629fc-200c-56a5-849e-5dc0ddcfb72d,16/11/2022 23:30:05
Michel Design Works Hand Creme 1 Oz. - Lavender Rosemary,https://www.walmart.com/ip/Michel-Design-Works-Hand-Creme-1-Oz-Lavender-Rosemary/505219922,Michel Design Works,https://i5.walmartimages.com/asr/f558a74c-2449-4078-b3dd-824f39e4f050_1.73f1c05f41e82ded9b86278691ed2111.jpeg,505219922,"Michel Design Works Hand Creme 1 Oz. - Lavender Rosemary is from England and comes in a beautiful mini tube. Tuck it into your pocket, purse, gym bag or a cosmetic bag. They are rich in moisturizing shea butter. Lavender Rosemary is the unmistakable scent of lavender with rosemary and a hint of eucalyptus.",608666724492,,USD,9.99,OnSitePickup,Personal Care,Bath & Body,Hand Creams,https://i5.walmartimages.com/asr/f558a74c-2449-4078-b3dd-824f39e4f050_1.73f1c05f41e82ded9b86278691ed2111.jpeg,"[{'name': 'Brand', 'value': 'Michel Design Works'}]",,,,,7da3f696-4edc-5a6f-9b73-1d39893e3fc2,16/11/2022 23:30:05
Flower Bouquet Realistic Bridal Bouquet Ornament Nordic for Table Party Wedding - Orange yellow,https://www.walmart.com/ip/Flower-Bouquet-Realistic-Bridal-Bouquet-Ornament-Nordic-for-Table-Party-Wedding-Orange-yellow/1099007289?variantFieldId=actual_color,CUTICATE,https://i5.walmartimages.com/asr/2a86a415-0d80-4764-80c0-632a5ae0bbf2.50d975c379177a42fb9b80f9ec1961c3.jpeg,1099007289,"<p><b>Description:</b></p><p>Material: The artificial bouquet is made of silk flower.<br>Features: elegant and beautiful, clear veins, vivid and don't fade.<br>Application: weddings, parties, homes, offices and other occasions decoration.<br>This bouquet can be used as holding flowers.<br>Soft and fresh,vintage and elegance, decorative bouquets for your house.</p><p><b>Specification:</b></p><p>Material: silk flower</p><p><b>Size Chart:</b></p><p>Size: approx. 47cm/18.50inch</p><p><b>Package Includes:</b></p><p>1 Piece Bouquet </p><p><b>Note:</b></p><p>Please allow 1-3mm measuring deviation due to manual measurement.<br>Due to the different monitor and light effect,the actual color of the item might be slightly different from the color showed on the pictures.Thank you!</p>",705222773632,,USD,13.44,OnSitePickup,Home,Decor,Artificial Plants and Flowers,https://i5.walmartimages.com/asr/3d3e7be7-0104-48ac-ac07-8265fd7216ff.479a7d8cd7cc2c7cb631253d56103186.jpeg ~ https://i5.walmartimages.com/asr/4d966bb4-3f5c-4b98-a02d-fcbf16bc1f40.f9db43a01df86a913525f0ddb7847e6f.jpeg ~ https://i5.walmartimages.com/asr/ae101ee3-e41e-404f-825c-bb95bef574ca.80c60ac243019ca1ecea732b81a1ff51.jpeg ~ https://i5.walmartimages.com/asr/3d9c1f13-f4ab-43de-9f36-7ca14d6e79ac.f9db43a01df86a913525f0ddb7847e6f.jpeg ~ https://i5.walmartimages.com/asr/0d3b72c0-8353-4cca-af0b-cd73cedeeb99.7956f8d3c5d97ce6ed1b29c5fb91cb7f.jpeg ~ https://i5.walmartimages.com/asr/2a86a415-0d80-4764-80c0-632a5ae0bbf2.50d975c379177a42fb9b80f9ec1961c3.jpeg ~ https://i5.walmartimages.com/asr/6893ca55-c398-44e2-8971-beec018c5e44.67d2dffe2de6c7fdc44bff33c61aa93b.jpeg ~ https://i5.walmartimages.com/asr/4bcd875f-2d36-472d-99c3-c8308db5744f.7e59e3c24a8d2817d71629ce3a8404b7.jpeg,"[{'name': 'Color', 'value': 'Orange yellow'}, {'name': 'Manufacturer Part Number', 'value': 'Does Not Apply'}, {'name': 'Brand', 'value': 'CUTICATE'}, {'name': 'Manufacturer', 'value': 'CUTICATE'}, {'name': 'Assembled Product Weight', 'value': '0.29 lb'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '18.50 x 1.97 x 1.97 Inches'}]",,,,,ed045f05-fc71-5369-b502-359a00fa13b6,16/11/2022 23:30:10
Super Sunnies Tan Sunless Aerosol Tan dark: medium to dark skin tone,https://www.walmart.com/ip/Super-Sunnies-Tan-Sunless-Aerosol-Tan-dark-medium-to-dark-skin-tone/387843431,Super Sunnies,https://i5.walmartimages.com/asr/84af29a9-f6bb-43b7-a508-56d51ab87738_1.0ef7dcd866385560aa9987dfd020617d.jpeg,387843431,"<p>Super Sunnies Tan Sunless Aerosol Tan is professional-grade, organic and easy to apply. Safe fine-mist formula is non-streaking giving a consistent even application for a beautiful natural looking tan. Ecocert approved DHA, Erythrulose and tanning enhancers deliver a natural looking sun-kissed tan. Fast drying and made in the USA, Super Sunnies Tan Sunless Aerosol Tan is available in Original formula for fair to medium skin tones and Dark formula for medium to dark skin tones.</p>",850862001581,,USD,12,OnSitePickup,Personal Care,Sunscreen,Self-Tanners & Bronzers,https://i5.walmartimages.com/asr/89ecceb9-93e0-4599-af45-17c03ed0cac5_1.d7302a4ef8375fd98b8548c429a860d8.jpeg ~ https://i5.walmartimages.com/asr/84af29a9-f6bb-43b7-a508-56d51ab87738_1.0ef7dcd866385560aa9987dfd020617d.jpeg,"[{'name': 'Brand', 'value': 'Super Sunnies'}]",,,,,bcb81324-92af-5879-9af3-8ec94cecd7f3,16/11/2022 23:30:11
"Careslong 2PCS Kids U-Shaped Toothbrush Manual Training Tooth Brush Food Grade Soft Silicone Brush Head 360 Oral Teeth Cleaning Design for Toddlers and Children charming,Pink",https://www.walmart.com/ip/Careslong-2PCS-Kids-U-Shaped-Toothbrush-Manual-Training-Tooth-Brush-Food-Grade-Soft-Silicone-Head-360-Oral-Teeth-Cleaning-Design-Toddlers-Children-ch/713742491?variantFieldId=actual_color,Careslong,https://i5.walmartimages.com/asr/36f45a7c-e653-4efd-8b16-abab4dc69072.3e1578392b9b8cc720f676c7cf363d84.jpeg,713742491,"<p>Description:</p><p>Toddler&nbsp;U-shaped&nbsp;toothbrushes&nbsp;use&nbsp;soft&nbsp;bristles&nbsp;to&nbsp;give&nbsp;your&nbsp;child&nbsp;a&nbsp;gentle&nbsp;cleaning.&nbsp;The&nbsp;U-shaped&nbsp;toothbrush&nbsp;is&nbsp;a&nbsp;thoughtful&nbsp;gift&nbsp;for&nbsp;children,&nbsp;encouraging&nbsp;them&nbsp;to&nbsp;develop&nbsp;a&nbsp;good&nbsp;habit&nbsp;of&nbsp;cleaning&nbsp;their&nbsp;teeth&nbsp;regularly.&nbsp;The&nbsp;full-mouth&nbsp;toothbrush&nbsp;comes&nbsp;in&nbsp;two&nbsp;bright&nbsp;colors,&nbsp;blue&nbsp;and&nbsp;pink,&nbsp;and&nbsp;children&nbsp;can&nbsp;choose&nbsp;according&nbsp;to&nbsp;their&nbsp;own&nbsp;preferences.</p><p></p><p>Specification:</p><p>Material:&nbsp;food&nbsp;grade&nbsp;soft&nbsp;silicone&nbsp;+PP</p><p>Size(about):</p><p>Short&nbsp;Section:&nbsp;9cm/3.54in&nbsp;</p><p>Long&nbsp;Section&nbsp;12cm/4.72in</p><p>Suitable&nbsp;Age:&nbsp;2-12&nbsp;years&nbsp;old</p><p></p><p>Packing&nbsp;List:</p><p>Short&nbsp;(2-6&nbsp;years&nbsp;old)&nbsp;*1</p><p>Long&nbsp;(6-12&nbsp;years&nbsp;old)&nbsp;*1</p><p></p><p>Note:</p><p>1.Due&nbsp;to&nbsp;the&nbsp;lighting&nbsp;effects&nbsp;and&nbsp;shooting&nbsp;angles,&nbsp;there&nbsp;is&nbsp;color&nbsp;difference&nbsp;in&nbsp;the&nbsp;product,&nbsp;please&nbsp;understand.</p><p>2.Due&nbsp;to&nbsp;manual&nbsp;measurement,&nbsp;there&nbsp;is&nbsp;a&nbsp;tolerance&nbsp;in&nbsp;the&nbsp;product&nbsp;size.<br><br>Specification:</p><p>Material:&nbsp;food&nbsp;grade&nbsp;soft&nbsp;silicone&nbsp;+PP</p><p>Size(about):</p><p>Short&nbsp;Section:&nbsp;9cm/3.54in&nbsp;</p><p>Long&nbsp;Section&nbsp;12cm/4.72in</p><p>Suitable&nbsp;Age:&nbsp;2-12&nbsp;years&nbsp;old<br><br>Packing&nbsp;List:</p><p>Short&nbsp;(2-6&nbsp;years&nbsp;old)&nbsp;*1</p><p>Long&nbsp;(6-12&nbsp;years&nbsp;old)&nbsp;*1</p>",,,USD,8,OnSitePickup,Personal Care,Oral Care,Kids Oral Care,https://i5.walmartimages.com/asr/f01860cd-8bff-4281-9ad6-67e6620b1b33.046d6ddeb2438b4c23e4ed97aa704e67.jpeg ~ https://i5.walmartimages.com/asr/36f45a7c-e653-4efd-8b16-abab4dc69072.3e1578392b9b8cc720f676c7cf363d84.jpeg ~ https://i5.walmartimages.com/asr/c8c96889-daa1-47a5-8b73-d6f70980de43.fd8006aa1bee2a933191eb6bd42d3757.jpeg ~ https://i5.walmartimages.com/asr/6f1094e8-2991-43e1-9f44-1ec77b7fe591.7446c78bd42a0434ea74d9fd7ac9a18a.jpeg ~ https://i5.walmartimages.com/asr/335b18d7-f5d7-4ee0-9ca6-e429d8351c71.0ae5af0e78b19b05bbc1097dec918fd8.jpeg ~ https://i5.walmartimages.com/asr/cfca5fbe-2c9c-406d-86a5-af2b39b2680f.3c46a7d3afa3555f4899b9a350b4058f.jpeg ~ https://i5.walmartimages.com/asr/71556cdb-df62-4ca9-8c47-35b0a003c098.55e65e82d29542c061fb2dce19f6e10d.jpeg,"[{'name': 'Brand', 'value': 'Careslong'}]",,,,,9ea35cf8-b32e-50af-9667-18a2c5e59075,16/11/2022 23:30:12
"Anself 2 Pcs Universal Fit Reusable Mop Pads, Durable with Magic Fabric Straps",https://www.walmart.com/ip/Anself-2-Pcs-Universal-Fit-Reusable-Mop-Pads-Durable-with-Magic-Fabric-Straps/421992327,Anself,https://i5.walmartimages.com/asr/4cd48030-d1ce-447d-a86c-b49c0fae85ef.c2e53e8be986137929e15102a5d3ccc0.jpeg,421992327,"<p>Product Description</p>
<p>This Anself disposable mop pads can seem convenient, but they actually cost you money every time you clean. With these reusable dust and mopping pads, there's no need to waste money or make more trash.&nbsp;</p>
<p>Get a set of 2 washable mop pads, designed to fit all of the best-selling standard mop heads, including dry and wet jet mops. With 2 adjustable tabs, the reusable dust pads attach on strongly and securely to most sizes and stay on while you're cleaning.
    Then, simply detach and throw in the washing machine to get a completely clean pad.&nbsp;</p>
<p>These soft microfiber mop heads are great for dry dusting. In addition to being super absorbent for light spills, they also grab and catch pet hair, dust, allergens, and other dirt from hardwood floors.&nbsp;</p>
<p>They're soft enough that you can use them on any surface safely, from wood to metal to ceramic tile and vinyl. Each microfiber pad is good for up to 100 washes and with two, you've always got one clean and ready for whatever mess life throws at you.</p>",,,USD,9.98,OnSitePickup,Household Essentials,Cleaning Supplies,Cleaning Tools,https://i5.walmartimages.com/asr/e214c93a-ce8f-47c7-bea2-b6a9c89f5757.755907d352a49610234f4d74907345a6.jpeg ~ https://i5.walmartimages.com/asr/4cd48030-d1ce-447d-a86c-b49c0fae85ef.c2e53e8be986137929e15102a5d3ccc0.jpeg ~ https://i5.walmartimages.com/asr/fffaee7e-7103-49e0-9898-b3b69c22b13d.d25ea61efdd5b0f64f44f9c830365202.jpeg ~ https://i5.walmartimages.com/asr/e1cfc448-2437-47e2-a23d-ee3b7998cf54.481288ae84b503bb232328572d60e423.jpeg,"[{'name': 'Features', 'value': 'Microfiber braid cloth mop cover replaceable mop head household cleaning supplies mopping cloth'}, {'name': 'Brand', 'value': 'Anself'}, {'name': 'Manufacturer Part Number', 'value': 'ALH4392120'}, {'name': 'Manufacturer', 'value': 'Anself'}, {'name': 'Color', 'value': 'Blue'}, {'name': 'Assembled Product Weight', 'value': '0.15 lb'}, {'name': 'Assembled Product Dimensions (L x W x H)', 'value': '5.91 x 3.94 x 1.18 Inches'}]",,,4.5,4,136fa98f-17dd-50be-a476-90fd39da5ce0,16/11/2022 23:30:12
Funny Toilet Paper Roll Birthday Decoration Birthday Gifts for Women Men Gift,https://www.walmart.com/ip/Funny-Toilet-Paper-Roll-Birthday-Decoration-Birthday-Gifts-for-Women-Men-Gift/1756365597,Mantaa,https://i5.walmartimages.com/asr/88d893e5-69b2-44e0-afd3-fde958d86228.e375f6e2fa9011644ac68d8fb4a9d626.jpeg,1756365597,"&lt;p&gt;Details&lt;/p&gt;
&lt;p&gt;Features:&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;Each roll of toilet paper is made from 100% raw wood pulp with an environmentally friendly ink that&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;can be used for dyeing and will never fade.&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;This novelty gift is always hilarious, but it's also a quality roll of toilet paper, soft, strong and absorbent.&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;Surprise a friend, family member, your man or woman, co-worker or your boss with this hilarious bathroom prank.&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;This is the funniest birthday prank ever and shows how much you care!&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;Not only is toilet paper an easy to see and laugh about as a 50th birthday gift in the bathroom,&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;it's also a great birthday ornament and party accessory.&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;Specification:&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;100% brand new with high quality&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;Material: Wood pulp&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;Size: 10*10cm, single sheet size: 10*10cm, 1 roll of 100 sheets&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;&amp;nbsp;&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;Package Included:&lt;/p&gt;
&lt;p&gt;&lt;/p&gt;
&lt;p&gt;1 Roll of Happy Birthday Funny Toilet Paper Roll&lt;/p&gt;",,,USD,9.79,OnSitePickup,Household Essentials,Paper & Plastic,Toilet Paper,https://i5.walmartimages.com/asr/535c44db-6ffb-4572-8e3b-6048a5e50a9f.2b9033dedfb7f3d9ae1d124d6434f85d.jpeg ~ https://i5.walmartimages.com/asr/aaa7641b-27e6-4572-b0bd-a8728fe7da0a.91e4285de7cb569af2864aadf7aaa624.jpeg ~ https://i5.walmartimages.com/asr/88d893e5-69b2-44e0-afd3-fde958d86228.e375f6e2fa9011644ac68d8fb4a9d626.jpeg ~ https://i5.walmartimages.com/asr/52170bd3-8a08-49a7-b8b1-338e092abd16.b5a9c0e559c946418dba86937bb91465.jpeg ~ https://i5.walmartimages.com/asr/f6196aa3-47e0-450b-a5b0-6df5486a9d03.f41da0cc2ca2d74ab0e92c5d0d98eaca.jpeg ~ https://i5.walmartimages.com/asr/11d08127-eeb5-478c-9904-66bfa1d9ecfb.e4f685409a0d941bdff0cccf5cf80ad8.jpeg ~ https://i5.walmartimages.com/asr/38d1ae44-edc1-4913-a5d0-90558cbb6537.f61d46d4c4a95aa8adc3de4beadf29c6.jpeg,"[{'name': 'Brand', 'value': 'Mantaa'}, {'name': 'Manufacturer Part Number', 'value': '203086455N1'}]",,,,,02325d76-4c87-5b03-a094-4b840e47c420,16/11/2022 23:30:14
